SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,IMG_Hoechst,IMG_ERSyto,IMG_Ph_golgi,IMG_Mito,IMG_ERSytoBleed
P102785-J13-8,P102785,J13,8,J13_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J13_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J13_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J13_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J13_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J13-9,P102785,J13,9,J13_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J13_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J13_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J13_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J13_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J14-1,P102785,J14,1,J14_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J14_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J14_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J14_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J14_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J14-2,P102785,J14,2,J14_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J14_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J14_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J14_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J14_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J14-3,P102785,J14,3,J14_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J14_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J14_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J14_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J14_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J14-4,P102785,J14,4,J14_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J14_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J14_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J14_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J14_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J14-5,P102785,J14,5,J14_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J14_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J14_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J14_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J14_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J14-6,P102785,J14,6,J14_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J14_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J14_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J14_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J14_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J14-7,P102785,J14,7,J14_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J14_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J14_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J14_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J14_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J14-8,P102785,J14,8,J14_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J14_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J14_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J14_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J14_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J14-9,P102785,J14,9,J14_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J14_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J14_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J14_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J14_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J15-1,P102785,J15,1,J15_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J15_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J15_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J15_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J15_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J15-2,P102785,J15,2,J15_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J15_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J15_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J15_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J15_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J15-3,P102785,J15,3,J15_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J15_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J15_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J15_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J15_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J15-4,P102785,J15,4,J15_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J15_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J15_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J15_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J15_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J15-5,P102785,J15,5,J15_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J15_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J15_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J15_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J15_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J15-6,P102785,J15,6,J15_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J15_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J15_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J15_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J15_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J15-7,P102785,J15,7,J15_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J15_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J15_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J15_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J15_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J15-8,P102785,J15,8,J15_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J15_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J15_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J15_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J15_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J15-9,P102785,J15,9,J15_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J15_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J15_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J15_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J15_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J16-1,P102785,J16,1,J16_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J16_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J16_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J16_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J16_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J16-2,P102785,J16,2,J16_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J16_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J16_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J16_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J16_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J16-3,P102785,J16,3,J16_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J16_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J16_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J16_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J16_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J16-4,P102785,J16,4,J16_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J16_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J16_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J16_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J16_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J16-5,P102785,J16,5,J16_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J16_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J16_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J16_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J16_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J16-6,P102785,J16,6,J16_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J16_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J16_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J16_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J16_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J16-7,P102785,J16,7,J16_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J16_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J16_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J16_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J16_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J16-8,P102785,J16,8,J16_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J16_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J16_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J16_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J16_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J16-9,P102785,J16,9,J16_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J16_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J16_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J16_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J16_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J19-1,P102785,J19,1,J19_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J19_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J19_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J19_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J19_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J19-2,P102785,J19,2,J19_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J19_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J19_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J19_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J19_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J19-3,P102785,J19,3,J19_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J19_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J19_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J19_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J19_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J19-4,P102785,J19,4,J19_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J19_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J19_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J19_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J19_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J19-5,P102785,J19,5,J19_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J19_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J19_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J19_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J19_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J19-6,P102785,J19,6,J19_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J19_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J19_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J19_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J19_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J19-7,P102785,J19,7,J19_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J19_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J19_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J19_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J19_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J19-8,P102785,J19,8,J19_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J19_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J19_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J19_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J19_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J19-9,P102785,J19,9,J19_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J19_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J19_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J19_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J19_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J20-1,P102785,J20,1,J20_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J20_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J20_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J20_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J20_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J20-2,P102785,J20,2,J20_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J20_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J20_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J20_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J20_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J20-3,P102785,J20,3,J20_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J20_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J20_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J20_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J20_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J20-4,P102785,J20,4,J20_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J20_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J20_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J20_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J20_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J20-5,P102785,J20,5,J20_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J20_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J20_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J20_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J20_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J20-6,P102785,J20,6,J20_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J20_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J20_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J20_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J20_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J20-7,P102785,J20,7,J20_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J20_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J20_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J20_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J20_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J20-8,P102785,J20,8,J20_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J20_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J20_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J20_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J20_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J20-9,P102785,J20,9,J20_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J20_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J20_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J20_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J20_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J21-1,P102785,J21,1,J21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J21-2,P102785,J21,2,J21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J21-3,P102785,J21,3,J21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J21-4,P102785,J21,4,J21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J21-5,P102785,J21,5,J21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J21-6,P102785,J21,6,J21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J21-7,P102785,J21,7,J21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J21-8,P102785,J21,8,J21_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J21_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J21_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J21_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J21_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J21-9,P102785,J21,9,J21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-J23-1,P102785,J23,1,J23_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,J23_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,J23_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,J23_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,J23_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-J23-2,P102785,J23,2,J23_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,J23_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,J23_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,J23_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,J23_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-J23-3,P102785,J23,3,J23_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,J23_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,J23_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,J23_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,J23_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-J23-4,P102785,J23,4,J23_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,J23_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,J23_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,J23_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,J23_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-J23-5,P102785,J23,5,J23_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,J23_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,J23_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,J23_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,J23_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-J23-6,P102785,J23,6,J23_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,J23_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,J23_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,J23_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,J23_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-J23-7,P102785,J23,7,J23_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,J23_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,J23_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,J23_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,J23_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-J23-8,P102785,J23,8,J23_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,J23_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,J23_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,J23_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,J23_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-J23-9,P102785,J23,9,J23_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,J23_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,J23_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,J23_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,J23_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-K02-1,P102785,K02,1,K02_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,K02_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,K02_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,K02_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,K02_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-K02-2,P102785,K02,2,K02_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,K02_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,K02_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,K02_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,K02_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-K02-3,P102785,K02,3,K02_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,K02_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,K02_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,K02_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,K02_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-K02-4,P102785,K02,4,K02_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,K02_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,K02_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,K02_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,K02_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-K02-5,P102785,K02,5,K02_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,K02_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,K02_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,K02_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,K02_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-K02-6,P102785,K02,6,K02_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,K02_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,K02_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,K02_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,K02_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-K02-7,P102785,K02,7,K02_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,K02_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,K02_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,K02_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,K02_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-K02-8,P102785,K02,8,K02_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,K02_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,K02_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,K02_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,K02_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-K02-9,P102785,K02,9,K02_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,K02_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,K02_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,K02_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,K02_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-K05-1,P102785,K05,1,K05_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,K05_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,K05_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,K05_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,K05_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-K05-2,P102785,K05,2,K05_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,K05_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,K05_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,K05_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,K05_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-K05-3,P102785,K05,3,K05_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,K05_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,K05_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,K05_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,K05_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-K05-4,P102785,K05,4,K05_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,K05_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,K05_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,K05_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,K05_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
